public condition	2537
public conduct	23064
public conference	5169
public conferences	3606
public confession	35536
public confessions	6204
public confidence	203718
public confirmation	3313
public conflict	7017
public conflicts	2825
public conformity	2396
public confrontation	9253
public confrontations	3353
public confusion	9104
public connection	2021
public conscience	37988
public consciousness	85496
public consensus	21238
public consent	6886
public consequence	2851
public consequences	7215
public consideration	11949
public considerations	3297
public considered	3385
public considers	3057
public const	11759
public constituency	2234
public construction	26125
public constructor	3453
public constructors	12077
public consultation	38593
public consultations	8749
public consumption	110935
public contact	11766
public contacts	3012
public contempt	6188
public contest	3291
public contestation	2624
public context	11033
public contexts	7058
public continued	5320
public continues	4719
public contract	11553
public contracting	4981
public contracts	37316
public contribution	5826
public contributions	8943
public control	91332
public controls	7159
public controversies	10491
public controversy	61159
public convenience	45653
public conveniences	8829
public conversation	12213
public conversations	5229
public conveyance	11927
public conveyances	17039
public conviction	2186
public cooperation	11981
public corp.	2035
public corporate	4459
public corporation	109958
public corporations	136277
public correspondence	6149
public corruption	10861
public cost	14578
public costs	16125
public could	65216
public council	4423
public councils	9449
public counsel	4414
public counterparts	3069
public course	8387
public courses	8273
public court	11889
public courts	11364
public coverage	3595
public credibility	7108
public credit	70420
public creditor	2819
public creditors	9763
public crier	2969
public crime	4009
public crimes	2838
public criminal	2098
public crisis	3674
public criteria	4125
public criticism	110918
public criticisms	7182
public critique	2751
public cult	5192
public cultural	6779
public culture	88274
public cultures	3426
public curator	4294
public curiosity	14856
public currency	2076
public current	2455
public customer	2313
public customers	2343
public cynicism	8013
public d'	2246
public daily	3687
public dance	9405
public dances	6536
public dancing	4151
public danger	24163
public dans	2542
public data	44088
public database	6195
public databases	9343
public date	2009
public day	15441
public days	2466
public de	8878
public dealings	2313
public death	3251
public debate	397915
public debates	63898
public debt	381484
public debts	26954
public debut	6024
public decency	21961
public decision	46881
public decisionmaking	3885
public decisions	30063
public declaration	43092
public declarations	20047
public declare	2139
public decorum	3493
public decree	2236
public deed	2467
public deeds	2255
public defence	6436
public defender	117721
public defenders	39140
public defense	12545
public defiance	2822
public deficit	14142
public deficits	8876
public definition	4153
public definitions	2277
public degradation	2479
public delegate	4394
public deliberation	26391
public deliberations	4842
public delivery	3373
public demand	95491
public demanded	8724
public demands	41948
public demeanor	2538
public demonstration	43411
public demonstrations	58519
public denial	5235
public denials	2070
public dental	3731
public denunciation	9537
public denunciations	4384
public department	7723
public departments	9453
public depends	2162
public deposits	12649
public derision	2467
public des	2070
public deserves	2045
public desire	8823
public desires	5069
public development	19070
public devotion	3368
public dialogue	27424
public dichotomy	2786
public did	46063
public dimension	14261
public dimensions	3578
public dining	8626
public dinner	19217
public dinners	6984
public diplomacy	47815
public directly	5940
public directors	2127
public directory	7089
public disaffection	3267
public disagreement	5387
public disagreements	2393
public disapproval	16483
public disaster	3760
public disavowal	2310
public discipline	3796
public disclosure	99184
public disclosures	6912
public discontent	17198
public discourse	232436
public discourses	16356
public discrimination	2353
public discussion	238129
public discussions	42084
public disenchantment	4805
public disgrace	16358
public disgust	2667
public disillusionment	4238
public disorder	28912
public disorders	4446
public display	132045
public displays	43717
public displeasure	2378
public disputation	7691
public disputations	4425
public dispute	10254
public disputes	9037
public disquiet	6342
public dissatisfaction	18203
public dissemination	12558
public dissent	8002
public distance	5114
public distinction	5321
public distress	4625
public distribution	77385
public distrust	10670
public disturbance	7481
public disturbances	6348
public diversions	2030
public do	14316
public dock	2533
public doctrine	2620
public document	33460
public documents	93236
public does	58018
public dole	2806
public dollars	8717
public domain	655592
public domains	14863
public domestic	2482
public donations	7016
public double	15706
public doubt	2084
public doubts	3390
public drama	5414
public drinking	21235
public drunkenness	25593
public due	2928
public dues	3786
public during	32808
public duties	56143
public duty	79705
public e	3523
public each	2232
public eager	3193
public ear	8898
public early	2184
public easement	3265
public eating	7690
public economic	14873
public economics	67385
public economies	2029
public economy	27538
public edifice	2431
public edifices	10795
public education	1050757
public educational	42389
public educator	2332
public educators	4821
public effect	3452
public effort	8934
public efforts	12300
public either	5836
public election	6620
public elections	6165
public electric	2370
public electricity	5362
public electronic	3717
public element	3758
public elementary	77736
public elements	2302
public embarrassment	13904
public emergencies	2710
public emergency	22032
public emotion	4170
public emotions	2598
public emphasis	3110
public employ	2096
public employee	93787
public employees	239175
public employer	20874
public employers	21984
public employment	184375
public employments	4941
public en	5477
public encounter	2316
public encounters	3364
public encouragement	3762
public encryption	2521
public end	2669
public endorsement	11085
public ends	9553
public enemies	17813
public enemy	87742
public energy	3084
public enforcement	8184
public engagement	17229
public engagements	8020
public enjoyment	6803
public enlightenment	13892
public enough	2713
public enquiries	4306
public enquiry	12692
public enterprise	170441
public enterprises	324410
public entertainer	2158
public entertainers	3294
public entertainment	45733
public entertainments	12945
public enthusiasm	22001
public entities	45196
public entity	63538
public entrance	7027
public entrepreneurs	2860
public entrepreneurship	3308
public entry	6619
public enum	5553
public environment	10548
public environmental	9120
public environments	2617
public equity	8868
public establishment	5700
public establishments	12128
public estate	2605
public esteem	37205
public estimation	15430
public et	14670
public ethic	2513
public ethics	9372
public evaluation	5741
public evaluations	2541
public even	10988
public event	45285
public events	109822
public ever	4555
public every	5683
public evidence	8944
public evil	3431
public evils	2547
public examination	37774
public examinations	31114
public example	8026
public except	8773
public exchange	10001
public exchanges	5042
public exchequer	9941
public excitement	11894
public execution	30541
public executioner	7913
public executions	31825
public executive	2930
public executives	3376
public exercise	7185
public exercises	4135
public exhibit	2487
public exhibition	37588
public exhibitions	14128
public exhibits	2020
public exigencies	3068
public existence	5361
public expect	2594
public expectation	11482
public expectations	38674
public expected	6374
public expects	12887
public expenditure	418639
public expenditures	146233
public expense	94356
public expenses	8341
public experience	9244
public experiences	2226
public explanation	7433
public exposition	2776
public exposure	60896
public expressed	3400
public expression	63505
public expressions	17125
public extension	2836
public external	5426
public eye	229514
public eyes	3164
public facade	4155
public face	50142
public faces	5526
public facilities	177473
public facility	24140
public fact	2985
public facts	3608
public failure	4960
public faith	28941
public fame	5154
public family	9315
public fancy	6341
public fanfare	2187
public far	2041
public fascination	6123
public fashion	3384
public fast	5602
public favor	19709
public favored	4128
public favors	2879
public favour	11558
public fear	14574
public fears	16601
public feast	3140
public feasts	3376
public feedback	2538
public feel	4483
public feeling	53728
public feelings	5792
public feels	7246
public felicity	2270
public felt	9198
public festival	6705
public festivals	14629
public festivities	5485
public field	4839
public fields	4847
public fight	3384
public figure	200587
public figures	212319
public file	7589
public filed	254
public files	5613
public filing	3376
public filings	3055
public final	41230
public finance	335543
public finances	73412
public financial	44973
public financing	65587
public find	2037
public finds	4487
public fire	5317
public firm	6702
public firms	21398
public first	5737
public fisc	3467
public fiscal	2367
public fishing	4220
public fixed	2843
public float	11231
public flogging	6098
public floggings	2810
public focus	6507
public folder	49090
public folders	31995
public followed	2112
public following	5312
public food	5513
public footpath	6967
public footpaths	2731
public for	265779
public fora	6759
public force	13848
public forces	4883
public foreign	5804
public forest	10061
public forests	10252
public form	13386
public forms	13061
public forum	132060
public forums	54156
public found	7952
public foundation	3888
public foundations	3270
public fountain	6904
public fountains	8979
public four	7035
public franchise	2143
public free	10359
public freedom	7092
public freedoms	2861
public from	135358
public front	3170
public frustration	3841
public fully	2414
public function	101389
public functionaries	18546
public functionary	7541
public functions	70242
public fund	16631
public funding	140927
public funds	483460
public funeral	13310
public funerals	2256
public furor	6232
public fury	2252
public gain	2887
public galleries	13203
public gallery	22007
public gambling	3347
public games	11522
public garage	2950
public garden	39244
public gardens	46592
public gas	2703
public gathering	24420
public gatherings	39591
public gave	4937
public gaze	37149
public general	15554
public generally	48460
public generosity	2405
public gesture	5303
public gestures	3207
public get	2829
public gets	8109
public gives	2911
public giving	2864
public glare	2112
public goal	3077
public goals	14051
public goes	2057
public golf	11352
public good	658437
public goods	490932
public goodwill	3787
public gossip	2328
public got	5303
public governance	11075
public government	10917
public grade	2386
public grain	2677
public grammar	2967
public granaries	4158
public granary	2498
public grant	3685
public grants	9065
public gratitude	3364
public grazing	3492
public green	3218
public grew	4086
public grief	4200
public grievance	2384
public grievances	16790
public ground	5243
public grounds	14506
public group	8409
public groups	12348
public guardian	9768
public guardianship	2390
public had	131878
public hair	1169
public hairs	125
public hall	24437
public halls	16784
public hands	10212
public hanging	8559
public hangings	7643
public hangman	3080
public happiness	13098
public harassment	2500
public harm	5811
public has	229942
public hatred	5722
public have	69777
public having	3494
public hazard	2171
public he	24447
public health	4641968
public healthcare	4161
public heard	3526
public hearing	170851
public hearings	175748
public hears	2488
public heart	2272
public heath	2410
public held	3778
public help	3915
public her	3046
public here	6181
public hero	4091
public heroes	2392
public high	119109
public higher	39746
public highway	42738
public highways	30971
public his	22782
public historian	4958
public historians	2805
public historical	2539
public history	30275
public holding	3161
public holdings	2861
public holds	5264
public holiday	47432
public holidays	83533
public homage	2845
public home	2409
public honesty	2300
public honor	6461
public honors	6649
public honour	4102
public honours	4967
public hospital	55032
public hospitals	85219
public hostility	19803
public hours	2343
public house	118378
public household	3775
public houses	78468
public housing	626215
public how	9484
public human	4722
public humiliation	48406
public humiliations	2104
public hunting	6909
public hygiene	20910
public hysteria	7344
public i	15862
public ideas	4323
public identification	8444
public identifier	3472
public identities	5742
public identity	24464
public ideology	4025
public if	27878
public ignorance	9783
public image	254713
public imagery	2416
public images	20339
public imagination	46164
public immediately	3788
public immorality	2584
public impact	11608
public import	3245
public importance	86621
public impression	9100
public improvement	18086
public improvements	40932
public in	722359
public incentives	2077
public incitement	3455
public include	2307
public including	2884
public income	15025
public inconvenience	4959
public increasingly	4699
public indebtedness	5580
public indecency	6930
public indication	3880
public indifference	13846
public indignation	28678
public industrial	6799
public industries	4577
public industry	5179
public influence	16812
public info	2017
public information	386063
public informed	13688
public infrastructure	46195
public infrastructures	2532
public inheritance	2338
public initiative	6328
public initiatives	6127
public injury	5081
public inn	2291
public input	26594
public inputs	2660
public inquiries	25897
public inquiry	53562
public inscriptions	2564
public insistence	2069
public inspection	71641
public instance	19299
public instead	3523
public institutes	2213
public institution	82219
public institutional	4458
public institutions	361041
public instruction	239175
public instructions	4017
public instrument	6112
public instruments	2793
public insult	4437
public insurance	21542
public int	76807
public integrity	13086
public intellectual	24191
public intellectuals	25315
public intelligence	3575
public interaction	6739
public interactions	2915
public interest	2223041
public interested	6157
public interests	109299
public interface	51480
public interfaces	2682
public interference	3779
public international	104019
public internet	22266
public interpretation	4435
public intervention	48116
public interventions	7694
public interview	3076
public into	36431
public intoxication	10915
public investigation	7678
public investigations	2142
public investment	270362
public investments	52751
public investor	2563
public investors	12264
public invitation	3887
public involved	2282
public involvement	89159
public ip	10832
public irrigation	5314
public is	500922
public issue	74862
public issues	164406
public it	24144
public its	12686
public itself	11758
public jail	2274
public java	3875
public jewish	2111
public job	6173
public jobs	13358
public joint	2438
public journal	3497
public journalism	25544
public journals	8496
public joy	2647
public judgement	2560
public judgment	14190
public judgments	2875
public judicial	2321
public junior	15075
public jurisdictions	2084
public just	7505
public justice	33790
public justification	11537
public k	2468
public key	300703
public keys	33055
public keyword	4133
public kind	2113
public kindergarten	3435
public kindergartens	3291
public kitchen	3095
public kitchens	3464
public knew	18114
public know	16521
public knowledge	166307
public knows	16412
public labor	7311
public laboratories	2649
public labour	3559
public land	246818
public landing	4007
public lands	394063
public landscape	3380
public language	31468
public largely	2516
public last	2149
public latrine	2526
public latrines	7227
public launch	2179
public lavatories	10671
public lavatory	9012
public law	664811
public laws	44583
public lawyers	2325
public leader	5098
public leaders	20296
public leadership	16255
public learned	9343
public learning	3132
public learns	3032
public lecture	54872
public lecturer	5968
public lectures	91627
public lecturing	2678
public ledger	37575
public legal	10355
public legislation	4071
public legitimacy	5223
public leisure	3796
public lending	13924
public less	2889
public letter	30239
public letters	13017
public level	13139
public levels	2494
public liability	28764
public liaison	8418
public lib	2351
public liberties	7968
public liberty	20057
public librarian	9680
public librarians	20508
public librarianship	3979
public libraries	525466
public library	1654618
public lice	78
public license	24278
public lies	2283
public life	1179948
public light	7820
public lighting	11582
public like	10471
public liked	4968
public likes	6329
public limelight	4817
public limited	45210
public line	3159
public links	2372
public list	5621
public listed	2437
public listing	3385
public literary	3110
public literature	2625
public liturgy	2102
public lives	24304
public living	2315
public lnformation	2147
public lnstruction	2078
public lnterest	2369
public loan	6446
public loans	16054
public lobby	2896
public local	6241
public location	4142
public locations	5178
public long	11208
public looked	3041
public looks	3813
public loses	2437
public loss	5037
public lost	3295
public lottery	2269
public love	3308
public loved	5755
public loves	2808
public made	6976
public maintenance	2159
public make	3414
public makes	5233
public man	83397
public management	170011
public manager	11519
public managers	35809
public mandate	5634
public manifestation	9307
public manifestations	8987
public manner	16757
public manners	4927
public many	2758
public market	58922
public marketing	2278
public marketplace	4030
public markets	33595
public marriage	2148
public mask	3126
public mass	8740
public masturbation	2208
public material	2039
public matter	13143
public matters	39490
public may	96047
public meals	2330
public meaning	7761
public meanings	3758
public means	14632
public measure	4133
public measures	17582
public media	43054
public medical	14260
public medicine	2617
public medium	5475
public meeting	299760
public meetings	287068
public member	12196
public members	21268
public memorial	4498
public memorials	2487
public memories	2650
public memory	36112
public men	105419
public menace	5457
public mental	28306
public mention	6350
public message	9247
public messages	7542
public method	9428
public methods	21126
public middle	3888
public might	35988
public mind	274995
public minister	4349
public ministers	35074
public ministry	57111
public mischief	5486
public misfortune	2281
public misfortunes	2057
public mission	6360
public mistrust	3953
public misunderstanding	3624
public mobile	2838
public mobilization	5379
public mode	3069
public model	2491
public modes	2619
public moment	3125
public money	218267
public moneys	21221
public monies	26871
public monitoring	2334
public monopolies	7931
public monopoly	11273
public monument	10846
public monuments	26540
public mood	41230
public moods	2565
public moral	10901
public morale	13259
public moralists	2477
public morality	115361
public morals	74597
public more	22932
public mores	2248
public most	4875
public motor	2806
public mourning	10059
public movement	5850
public movements	4775
public much	4140
public museum	36488
public museums	12473
public music	4748
public musical	2843
public must	54315
public my	6779
public myth	2466
public name	6484
public narrative	2823
public narratives	3163
public national	5418
public native	2263
public natural	2674
public nature	63498
public necessities	2744
public necessity	18576
public need	37350
public needed	5455
public needs	58107
public neglect	2655
public negotiations	2377
public network	50488
public networks	25086
public never	10528
public new	3221
public news	9533
public newspaper	2286
public newspapers	2766
public no	10522
public no.	2260
public node	2185
public non	6539
public nor	19438
public norms	5571
public not	24602
public notaries	3615
public notary	8572
public note	3156
public notice	152193
public notices	17432
public notification	14714
public notoriety	8852
public now	15490
public nudity	8206
public nuisance	83189
public nuisances	13194
public nursing	2105
public o	2242
public object	26044
public objection	2377
public objections	2547
public objectives	6923
public objects	8074
public obligation	7104
public obligations	9296
public obloquy	2307
public observance	2427
public observation	7316
public occasion	14150
public occasions	36834
public odium	2993
public of	243486
public off	2383
public offence	2465
public offences	2266
public offense	7618
public offenses	2601
public offer	15862
public offering	186484
public offerings	71149
public offers	5908
public office	518381
public officeholders	3863
public officer	92022
public officers	98826
public offices	128796
public official	192978
public officials	621822
public often	13013
public old	2352
public on	181913
public once	5238
public one	38171
public ones	24531
public online	2110
public only	28414
public open	24669
public opening	3708
public opera	3255
public operation	5145
public operations	3448
public operators	2147
public opinion	3875679
public opinions	20426
public opportunity	2790
public opposed	2749
public opposition	63410
public opprobrium	4279
public optimism	2053
public or	766494
public oral	2297
public oration	2437
public orations	2162
public orator	8581
public oratory	6235
public order	532887
public orders	5397
public organisation	6460
public organisations	24396
public organization	28772
public organizations	115117
public organs	2948
public orientation	2122
public other	3222
public ou	2214
public ought	5845
public our	2289
public out	7268
public outcries	4543
public outcry	99555
public outdoor	5926
public outlay	2836
public outlays	7031
public output	4008
public outrage	38493
public outreach	10941
public outside	7523
public over	18365
public overridable	2002
public override	23969
public overrides	4862
public oversight	9312
public owned	2284
public owner	2531
public owners	2850
public ownership	261752
public packet	6119
public paid	4192
public panic	5186
public paper	2660
public papers	126073
public par	17792
public parade	2458
public park	89157
public parking	16065
public parks	89030
public part	13236
public partial	6287
public participation	268461
public partnership	5003
public partnerships	5513
public parts	3584
public party	3087
public passenger	6074
public passion	3670
public passions	3138
public path	4458
public paths	2201
public patients	3049
public patriarchy	4046
public patronage	9418
public pay	10308
public payment	2286
public payments	2555
public payroll	8733
public pays	6462
public peace	90786
public penance	18660
public pension	57642
public pensions	21623
public people	4071
public perceived	4640
public perceives	8394
public perception	108804
public perceptions	70373
public perf	3186
public performance	130012
public performances	54724
public performer	3847
public performers	2576
public peril	2333
public person	20581
public persona	43984
public personae	3317
public personage	2422
public personalities	7538
public personality	13448
public personas	2218
public personnel	59380
public persons	9566
public perspective	8990
public persuasion	4118
public petition	2379
public petitions	3921
public phase	2330
public phenomenon	2189
public philosopher	2165
public philosophy	46238
public phone	28089
public phones	10865
public physical	2322
public piety	3468
public place	206746
public placement	2014
public places	386095
public plan	3517
public planning	23017
public plans	4533
public platform	22421
public platforms	9660
public play	3760
public playground	4513
public playgrounds	4816
public playhouse	3059
public playhouses	3671
public plays	2118
public plaza	6668
public plazas	3152
public plea	2031
public pleasure	4306
public pledge	4040
public plunder	2329
public plus	3006
public poet	2945
public poetry	6244
public point	7022
public polemics	2214
public police	17141
public policies	320933
public policing	4392
public policy	2984306
public policymakers	8455
public policymaking	16267
public political	42780
public politics	11483
public polls	4748
public pool	7348
public pools	5028
public poor	3573
public popularity	5470
public port	2406
public portion	2699
public position	40672
public positions	28315
public possession	2299
public post	6892
public postal	2015
public posting	3471
public posts	8411
public postsecondary	2278
public posture	10470
public postures	2092
public posturing	3489
public power	131640
public powers	17429
public practice	22751
public practices	3554
public praise	12728
public prayer	31708
public prayers	20354
public preaching	9895
public preference	5568
public preferences	14268
public preferred	3701
public prefers	2941
public prejudice	5382
public premises	5560
public presence	18605
public presentation	31084
public presentations	14733
public presidency	2026
public press	52176
public pressure	115325
public pressures	13463
public prestige	5923
public price	2935
public prices	2709
public primary	15437
public principal	347
public principle	2898
public principles	4011
public print	7931
public printer	10681
public printing	9153
public prints	19007
public prior	2769
public priorities	5691
public prison	2711
public prisons	4954
public private	40041
public probably	2956
public problem	11491
public problems	32480
public procedure	4755
public procedures	3533
public proceeding	2912
public proceedings	11284
public process	13154
public processes	4330
public procession	6504
public processions	10769
public proclamation	17289
public proclamations	4988
public procurator	2579
public procurement	58513
public production	12923
public productivity	6455
public profession	16258
public professional	2814
public professions	3671
public profile	30329
public program	20089
public programme	2284
public programmes	8193
public programming	3400
public programs	86797
public project	18930
public projects	52984
public promenade	3512
public prominence	11570
public promise	3137
public promises	2259
public promotion	3293
public pronouncement	9496
public pronouncements	42723
public proof	2632
public propaganda	3982
public properties	16093
public property	224704
public propriety	2049
public prosecution	20336
public prosecutions	61658
public prosecutor	176965
public prosecutors	36297
public prosperity	7850
public prostitution	2508
public protection	27152
public protector	4734
public protest	54807
public protests	29090
public providers	4803
public provision	51778
public provisions	3491
public psyche	2068
public psychiatric	4424
public psychology	2338
public public	20181
public pulse	6323
public punishment	8320
public punishments	3352
public purchase	4654
public purchases	2676
public purchasing	6490
public purpose	124537
public purposes	98144
public purse	50226
public pursuant	2376
public quality	2521
public quarrel	3874
public question	9982
public questioning	3577
public questions	34846
public quickly	2820
public r	8627
public radio	133859
public railway	3885
public railways	2689
public rallies	11989
public rally	8974
public rami	44
public ramus	61
public range	3782
public rangelands	3153
public rarely	2569
public rates	2065
public rather	30693
public rationale	2112
public re	2498
public reacted	5070
public reaction	115276
public reactions	21651
public reacts	2120
public read	4217
public reader	2641
public reading	43897
public readings	22146
public readonly	9640
public real	4310
public reality	3165
public realized	2721
public realizes	2043
public really	6577
public realm	117558
public realms	7567
public reason	41976
public reasoning	4151
public reasons	7602
public rebuke	6669
public recantation	2965
public received	5199
public receives	4535
public reception	26147
public receptions	3519
public recital	3530
public recitals	2212
public recitation	6126
public recognition	120598
public recognized	2090
public recognizes	2834
public reconciliation	2259
public record	385775
public records	243455
public recreation	36372
public recreational	11865
public reference	15462
public references	3642
public referenda	2211
public referendum	8413
public reflection	2276
public reform	2361
public regard	7547
public regarded	3388
public regarding	14342
public regards	2831
public region	458
public regional	5771
public register	10812
public registers	6114
public registration	2851
public registry	6591
public regulation	47954
public regulations	5929
public regulatory	6404
public rehabilitation	2001
public rejection	6513
public rejoicing	6279
public rejoicings	3410
public relation	13680
public relations	2239950
public relationship	4624
public relationships	6056
public release	24190
public relevance	2414
public relief	35733
public religion	13103
public religions	2800
public religious	22706
public remained	7585
public remains	6029
public remarks	7162
public rental	6507
public rented	2077
public renunciation	2241
public repentance	2879
public reply	2946
public report	25145
public reporting	16046
public reports	16782
public representation	14343
public representations	7097
public representative	5977
public representatives	15362
public reprimand	6655
public repudiation	3415
public reputation	24972
public request	2351
public requirements	3785
public requires	3931
public research	44264
public resentment	13674
public reservations	2413
public reserve	3025
public reserves	2171
public residential	4805
public resistance	15324
public resolution	3903
public resort	14296
public resource	19381
public resources	119534
public respect	20311
public responded	7739
public respondent	2781
public responds	2690
public response	79722
public responses	13106
public responsibilities	25130
public responsibility	76016
public rest	9322
public restaurant	7204
public restaurants	5323
public restroom	8201
public restrooms	15728
public retirement	6552
public retraction	2576
public revelation	8358
public revelations	3020
public revenue	62765
public revenues	44727
public review	28565
public revulsion	4419
public rhetoric	19435
public ridicule	19528
public right	44632
public rights	50547
public risk	8349
public risks	2424
public rites	4129
public ritual	19530
public rituals	18751
public road	71703
public roads	106358
public role	75433
public roles	26346
public room	18433
public rooms	70442
public row	3115
public rule	2693
public rules	5070
public s	4275
public sacrifice	4118
public sacrifices	4742
public safety	574179
public said	3644
public salaries	2389
public sale	60764
public sales	9556
public sanction	5088
public sanitation	11571
public satisfaction	7489
public saving	12123
public savings	17504
public saw	12273
public say	2010
public scale	2544
public scandal	36046
public scandals	5218
public scene	14722
public scenes	3162
public scepticism	2272
public scheme	2357
public schemes	3598
public school	1564273
public schoolboy	4808
public schoolboys	4831
public schooling	52685
public schools	2283470
public schoolteachers	2475
public science	9055
public scientific	3153
public scorn	9702
public screen	2053
public screening	3455
public scrutiny	138213
public sculpture	13247
public sculptures	2654
public seal	7439
public sealed	4537
public search	3712
public secondary	30254
public secret	3227
public secrets	4055
public section	4897
public sector	2693692
public sectors	110541
public securities	24609
public security	195702
public see	6814
public seem	3761
public seemed	12526
public seems	14782
public sees	11059
public self	40197
public selves	4617
public seminar	3305
public seminars	5418
public senior	2280
public sensation	2213
public sense	12215
public sensibilities	2605
public sensitivity	3834
public sentiment	160655
public sentiments	9503
public sermon	2444
public sermons	3207
public serv	7825
public servant	174001
public servants	290466
public served	2209
public server	2241
public servers	2428
public service	2056926
public services	891070
public session	14031
public sessions	10019
public set	2700
public setting	17420
public settings	20599
public sewage	3436
public sewer	13664
public sewerage	3071
public sewers	6467
public sex	11007
public sexual	5164
public shall	10072
public shame	12354
public shaming	5620
public share	9670
public shared	14611
public shareholders	13878
public shares	4704
public sharing	2532
public she	5281
public shelter	3910
public shelters	5473
public ships	2601
public short	2747
public should	76848
public show	16592
public showed	4773
public showers	2285
public showing	8779
public shows	9597
public side	11682
public sidewalk	7017
public sidewalks	3759
public sight	4303
public sign	4844
public significance	10728
public signs	6913
public silence	8405
public simply	4718
public since	14184
public singing	2512
public sinners	2069
public sins	2231
public site	4299
public sites	7450
public sitting	3711
public sittings	2592
public situation	7163
public situations	9819
public skepticism	6504
public slave	2029
public slaves	3666
public smoking	2645
public so	27451
public social	49708
public society	5633
public sociology	4139
public solicitation	3854
public solicitor	2342
public some	9224
public something	3567
public sometimes	2231
public soon	4782
public source	5899
public sources	37992
public space	302637
public spaces	190735
public speaker	88795
public speakers	38917
public speaking	324095
public spectacle	33445
public spectacles	14826
public speculation	4965
public speech	77255
public speeches	69281
public spending	218347
public sphere	693765
public spheres	64358
public spirit	105839
public spirited	20908
public spiritedness	5325
public split	2427
public spokesman	4076
public spokesmen	2117
public sponsorship	2357
public sport	2461
public sports	3115
public spotlight	12413
public squalor	4768
public square	128331
public squares	39770
public stage	39276
public stages	2400
public stance	16004
public stances	2065
public stand	22447
public standard	3716
public standards	11729
public standing	12286
public stands	6368
public state	11016
public statement	134521
public statements	188746
public static	256811
public station	6033
public stations	8495
public statistic	79
public statistics	2498
public statues	3192
public stature	4430
public status	18143
public statutes	4949
public stigma	2143
public still	16553
public stock	24286
public stockholders	4262
public stocks	5423
public storage	4846
public store	5941
public stores	11313
public story	3219
public strategies	2226
public stream	2460
public street	46618
public streets	51988
public string	100347
public strongly	2334
public struct	2004
public structure	5189
public structures	13797
public struggle	3238
public student	2606
public style	3709
public sub	55282
public submissions	2007
public subscription	36865
public subscriptions	6528
public subsidies	41469
public subsidization	2757
public subsidy	26505
public success	14205
public such	7615
public supervision	8133
public supplies	5880
public supply	20367
public support	560547
public supported	7799
public supports	5883
public surveillance	5002
public survey	4636
public surveys	4920
public suspicion	8763
public swimming	19861
public switched	35924
public switching	2029
public symbol	4705
public symbols	6377
public sympathy	49943
public symphysis	250
public synchronized	16719
public synonym	2987
public system	54786
public systems	21082
public t	3089
public table	6425
public take	3827
public takes	4914
public taking	6320
public talk	11600
public talks	7029
public tap	2757
public taps	3858
public task	3375
public tasks	5978
public taste	77159
public tastes	6414
public tax	10675
public taxation	5476
public taxes	8122
public teacher	5475
public teachers	8758
public teaching	10385
public technical	2325
public technology	5527
public telecommunication	4943
public telecommunications	22368
public telephone	56738
public telephones	20463
public television	139449
public temper	4083
public temple	2127
public temples	3359
public tend	2190
public tended	2643
public tender	9947
public tenders	4151
public tends	7920
public tennis	3945
public terminal	2235
public terminals	2660
public terms	2678
public territory	2275
public test	4054
public testimony	19439
public testing	2450
public text	3932
public texts	2244
public than	63881
public thanks	4498
public thanksgiving	5850
public that	353809
public the	181490
public theater	26437
public theaters	7197
public theatre	22699
public theatres	11339
public their	16111
public themes	2846
public then	5023
public theology	11718
public there	9646
public these	3388
public they	21738
public thing	5228
public things	4311
public think	7119
public thinking	10189
public thinks	14300
public this	10802
public thorough	167
public thoroughfare	10645
public thoroughfares	10078
public those	2246
public though	1425
public thought	20021
public threat	2840
public threats	2367
public through	84421
public throughout	5776
public thus	2387
public till	4082
public timber	2892
public time	9509
public to	633475
public today	8619
public together	4370
public toilet	16572
public toilets	30059
public tolerance	7388
public too	7232
public took	9615
public torture	2747
public total	4396
public tours	5593
public toward	13140
public towards	8308
public trade	3198
public trading	9116
public traffic	5608
public trail	737
public training	8004
public tranquility	7371
public tranquillity	15373
public transaction	2209
public transactions	6822
public transcript	5400
public transfer	4631
public transfers	10695
public transit	101465
public transport	462759
public transportation	384692
public travel	3111
public treasure	5439
public treasurer	2015
public treasuries	3430
public treasury	71368
public treatment	4203
public trial	75177
public trials	13436
public triangle	326
public tribunal	3656
public tribunals	2566
public tribute	4984
public triumph	2831
public trough	6166
public trust	187140
public trustee	42128
public trustees	2911
public trusts	13241
public truth	3608
public tubercle	98
public tubewells	2090
public turned	4216
public tv	20054
public two	9238
public type	3234
public u.s.	2347
public under	18335
public understand	6877
public understanding	91279
public understandings	2442
public understands	5626
public understood	3430
public undertaking	9628
public undertakings	56690
public unease	3376
public unions	3611
public unit	2530
public units	3152
public universities	74152
public university	45363
public unless	11449
public unrest	7113
public until	37207
public up	2407
public upon	8166
public uproar	8169
public urban	7116
public urinal	2226
public urinals	2563
public usage	3924
public use	303528
public used	2758
public usefulness	4829
public user	4973
public users	2948
public uses	25697
public using	3730
public usually	4509
public util	4261
public utilities	479484
public utility	384024
public utterance	12591
public utterances	31958
public v	2185
public v.	3359
public value	18913
public values	34450
public var	2689
public variable	4414
public variables	5849
public vehicle	5134
public vehicles	7755
public vendue	2121
public veneration	3625
public vengeance	2221
public venture	3099
public venue	3785
public venues	7290
public verification	2322
public version	6735
public versus	31018
public very	3607
public vessel	3843
public vessels	8227
public via	9343
public view	183772
public viewed	4406
public viewing	18141
public views	23898
public vindication	2216
